Date,AAPL,MSFT,AMZN,BRK-B,FB,JPM,JNJ,GOOG,XOM,BAC,UNH,V,WFC,PFE,HD,T,VZ,CSCO,CVX,INTC,PG,MA,BA,MRK,C,KO,CMCSA,NVDA,DIS,DWDP,PEP,NFLX,ABBV,ORCL,WMT,AMGN,MDT,MCD,ADBE,MMM,IBM,PM,HON,UNP,ABT,MO,ACN,GE,TXN,CRM,COST,NKE,LLY,BMY,PYPL,QCOM,UTX,TMO,GILD,AVGO,BKNG,LOW,USB,UPS,CAT,SLB,GS,COP,LMT,NEE,CVS,AXP,SBUX,BIIB,ANTM,TJX,BDX,PNC,AET,EOG,MS,AMT,ADP,AGN,CSX,DHR,CELG,CB,MDLZ,ISRG,FDX,SCHW,CME,OXY,CL,WBA,BLK,DUK,RTN,CHTR,SPG,ATVI,SYK,INTU,GD,BK,NOC,SPGI,MU,ESRX,ILMN,NSC,VLO,BSX,AIG,PSX,DE,COF,EMR,FOXA,TGT,CCI,D,MET,HUM,CI,VRTX,ICE,SO,PX,CTSH,MMC,ZTS,GM,ITW,EXC,PLD,PRU,HPQ,BBT,KMB,AMAT,PGR,ECL,MPC,SHW,MAR,BAX,HCA,DAL,WM,ETN,AON,ROST,F,AFL,APD,SYY,AEP,FIS,STZ,JCI,TRV,EA,ALL,LYB,ADI,STI,EQIX,WMB,KHC,KMI,LUV,APC,FISV,ADSK,HAL,TEL,STT,EBAY,ROP,PSA,EL,SRE,REGN,CNC,EW,MCO,VFC,APH,YUM,ORLY,GIS,DG,GLW,ADM,PPG,PXD,DFS
2016-05-16,90.3824,49.0681,710.6600,141.8500,118.6700,58.4869,107.0780,716.4900,82.2482,13.3856,125.7437,76.5925,45.2353,30.6839,128.1280,34.9935,46.1386,25.0056,92.7369,28.5835,75.9124,94.6542,126.4898,50.9572,41.6025,42.3148,29.7889,41.7092,96.5951,,96.6822,89.1200,57.5511,38.5832,62.3509,144.1195,77.9341,121.2469,97.2300,159.3985,136.9337,92.5425,109.1029,77.5290,36.4129,59.4143,112.6433,27.8512,54.9159,77.3100,136.6012,55.4127,73.8596,68.6595,39.3000,47.3397,96.0589,149.0406,78.5906,136.3561,1283.4700,73.8111,39.5647,94.9493,66.3342,68.9908,150.3129,41.7768,227.8791,113.2934,98.8350,61.7786,53.1266,266.2600,132.1348,72.5551,162.5406,81.2482,107.7704,79.4716,25.0004,101.6976,82.4718,219.2668,24.1455,74.3277,101.5700,119.5546,42.6641,211.7565,154.9507,27.1832,85.9446,68.5232,68.4712,75.2789,331.7874,72.6557,125.8043,203.6000,181.0548,38.9532,109.2383,101.3373,139.5799,38.1666,207.7916,103.5513,9.6800,72.7600,140.4000,82.2047,50.7020,22.6700,52.6613,73.4030,79.6988,66.3767,49.2430,28.0999,68.7266,82.7316,65.1966,32.0065,168.9553,129.9459,82.1400,50.4306,44.8009,106.5532,60.9359,61.7331,46.0362,27.6017,99.5913,32.0248,44.8562,70.1480,10.8290,31.4194,119.5698,19.2613,31.7751,115.0856,33.4335,290.2109,65.4619,44.2754,77.0732,40.9421,58.0230,57.4713,103.2599,54.4027,11.6924,32.7891,135.4752,47.5366,60.8836,70.6648,158.5478,39.5970,106.0186,76.6200,64.5649,75.5714,52.4121,38.7751,331.3982,18.2649,79.3132,16.0969,41.2571,48.2781,52.1250,59.0800,38.6041,55.5084,57.1824,23.8000,176.3405,241.8218,89.7969,97.5215,391.9500,57.1400,104.0000,91.8678,56.8955,54.5213,55.6976,261.8400,59.6657,80.5181,18.1312,35.2316,104.3001,165.9150,52.0321
2016-05-17,90.0069,48.1592,695.2700,140.3400,117.3500,58.4869,106.5073,706.2300,82.2115,13.4625,124.7042,75.5982,44.6262,30.3622,124.9660,34.8421,45.8414,24.7089,92.3018,28.1979,74.9731,94.1128,124.9999,50.6495,42.1328,41.5078,29.0346,41.7982,96.1908,,95.0480,88.6300,55.5237,38.2260,61.4820,141.1481,76.9063,119.4231,95.9300,157.7721,135.5960,90.8410,108.5186,77.6897,35.8988,58.6069,111.7491,27.6188,54.3575,76.7700,134.5492,55.3739,72.0671,67.1323,39.0650,47.4127,94.4079,147.6319,77.7916,134.9414,1278.0200,72.9196,38.6441,94.4262,66.6626,69.8112,149.6067,41.5019,226.5286,111.7080,96.5284,60.5155,52.5047,263.5200,131.1527,72.9411,159.5129,81.0390,107.4778,80.3383,24.9527,100.6279,81.1877,221.7613,24.3274,74.1694,100.6800,118.3809,41.4470,207.1265,155.0484,27.4090,85.4020,68.3531,67.3589,72.9977,328.9489,71.3192,124.3769,203.3600,177.5042,37.6973,107.0895,99.7937,139.2246,38.2627,205.7400,102.7831,9.6700,72.2200,138.7700,81.8425,50.7571,22.3100,52.7756,73.0578,79.2890,65.9456,48.8140,27.8668,67.8055,82.5210,64.1674,31.9253,168.2461,130.3757,80.7100,49.6537,44.0294,105.9211,60.7683,61.3404,45.7705,27.5657,99.1426,31.6743,44.3059,70.1111,10.7266,31.5037,116.6539,19.0575,31.5635,113.9850,33.8464,285.3461,65.0220,43.4283,76.5383,41.5800,57.3432,56.8869,102.8125,53.2119,11.5344,32.5136,134.8428,46.6750,59.5723,70.0241,154.2752,39.4887,104.2995,75.1350,64.1348,76.1341,52.3553,38.7940,325.4281,19.0811,75.8865,16.5175,41.2278,48.8377,51.5750,57.9800,39.5552,55.4229,57.1632,23.2700,177.7992,235.6797,89.0517,96.9342,386.3800,56.4300,100.8400,90.8403,56.6143,54.3057,55.5125,254.1600,58.2057,78.8569,18.0368,35.0819,103.1911,165.2461,51.3631
2016-05-18,91.0371,48.4453,697.4500,141.4700,117.6500,60.7445,106.2827,706.6300,82.0462,14.1159,125.6186,76.2283,45.5914,30.4909,124.7483,34.2541,45.3821,24.7738,91.6697,28.2073,74.2570,94.1423,123.5194,50.9759,44.2249,41.2574,29.0105,42.8659,95.2861,,93.6925,90.5000,55.7172,38.1005,59.6404,141.8252,76.7064,118.0389,96.7000,157.8755,134.9914,90.0312,107.6209,77.9639,35.9369,57.7904,112.0376,27.5259,54.9065,77.8700,132.3848,54.4236,72.0105,67.0192,38.9800,48.1423,94.2947,148.9116,77.9044,137.5319,1267.2700,75.3449,39.4982,94.6224,66.2310,68.2170,154.7242,41.3124,226.5755,110.0666,95.9707,61.2483,52.4282,264.2900,131.0275,72.1016,159.5322,84.0341,107.8679,79.1958,25.9829,99.8543,81.4255,223.3886,24.6432,74.0866,101.0800,119.8695,41.4374,208.4031,155.8300,28.7540,87.5271,66.9832,66.6744,73.0549,333.3528,69.4221,125.0283,227.4100,175.7062,38.0434,106.8172,100.3310,138.5621,39.5112,206.2601,104.0959,10.0500,72.5100,140.2300,81.5088,51.8504,22.2900,54.0235,72.8898,78.7172,68.0055,47.3687,27.3423,62.6378,82.8598,62.8404,33.1643,167.6748,129.4161,81.7100,50.4016,43.0964,104.5061,61.1429,61.7714,46.2232,27.6737,98.6460,31.2224,43.7089,72.9835,10.7639,32.6282,116.3771,19.3292,31.1404,112.9915,34.4751,284.7416,63.8184,43.8957,75.8548,41.7609,57.4093,55.7551,102.4916,53.0070,11.5519,32.7796,133.7292,46.1070,58.4549,70.2765,150.6951,39.5675,105.1308,74.4900,64.3833,74.0739,52.7808,40.4080,325.1714,18.4778,74.9813,15.9286,41.9117,48.0523,51.2300,57.7600,38.7001,55.3373,58.8966,23.6900,178.5384,231.6459,87.5807,95.3867,390.2800,57.0100,99.7900,91.6351,56.3894,54.5409,54.9572,255.6300,57.6513,77.4385,17.9141,35.1006,102.5933,163.0797,52.1564
2016-05-19,90.6905,47.9781,698.5200,140.7900,116.8100,60.1279,105.5997,700.3200,82.7441,13.9622,125.1277,75.6868,45.3384,30.6839,124.7104,34.2452,44.6976,25.5619,91.4773,27.8687,74.5732,93.2268,120.7754,50.8920,43.4440,41.1089,28.9481,43.0537,94.7182,,94.0824,89.5500,54.6298,37.4924,65.3542,139.7941,76.1354,117.1785,95.8800,156.2572,132.7833,89.4944,107.2675,76.9808,35.4514,58.1207,111.5664,27.2935,54.1682,81.0900,133.7059,55.3158,70.1049,66.3027,37.6500,48.1149,93.5539,147.2351,77.2088,136.4422,1250.3100,76.5527,39.4033,94.6131,65.1427,69.1773,149.6551,41.3314,224.0525,110.4303,95.4318,60.4962,52.1890,258.7200,128.8226,73.1437,158.0762,83.5587,107.0097,78.8708,25.3819,99.1093,80.9879,221.0890,24.4518,73.8153,99.9400,119.1347,41.4662,207.9298,155.4587,28.4300,86.6137,67.0100,66.9596,72.7400,330.5992,69.7848,123.7926,227.5700,176.0331,37.3808,106.4575,99.0806,137.8708,39.2135,203.3031,103.9014,10.0700,72.3500,138.0300,80.3840,50.8949,22.1700,53.6901,72.4420,78.3837,67.5743,46.7533,27.1189,61.7720,81.9807,63.9869,32.6776,165.8130,128.9963,81.0100,50.2416,43.6616,103.8269,61.1330,61.4745,45.7016,27.2867,98.1209,31.5267,43.3918,71.8660,10.6429,32.8062,117.0045,19.3195,31.3135,113.1376,33.8745,281.9160,63.0997,42.0261,75.9935,41.0373,57.3715,55.2356,101.8984,54.1879,11.4905,32.5896,133.7292,46.4573,58.9628,70.4901,152.2656,39.7151,103.9973,73.5000,63.8862,73.3661,52.6674,40.2287,326.1221,19.1077,76.6623,16.1343,41.1985,48.3272,50.8900,57.5200,38.5656,54.9094,58.1496,23.4200,177.4049,227.9771,88.0743,96.0020,383.3000,56.6300,97.8200,90.5744,56.4925,54.2077,54.8887,255.4600,58.1411,79.6632,17.8764,35.9054,101.8700,162.5705,52.0321
2016-05-20,91.6725,48.2641,702.8000,141.8300,117.3500,60.2417,106.1424,709.7400,82.4044,13.9526,126.0325,76.4646,45.6851,31.0148,124.8240,34.2541,44.7246,25.9328,91.4223,28.3578,74.4151,93.9848,120.1247,51.3862,43.2897,40.7658,29.6736,43.8248,96.0368,,92.9404,92.4900,55.0076,38.0426,65.9775,141.2140,76.6303,114.6252,96.8800,156.1625,134.9089,89.2033,108.1270,77.8977,35.7941,57.7629,111.9895,27.4794,55.3986,81.0200,133.6966,54.7727,70.5766,66.7175,37.5300,49.7199,94.1142,147.6617,77.6788,140.2561,1249.2900,76.5143,39.6121,94.8186,65.5555,69.8858,149.4713,41.5411,225.1592,111.2883,94.0233,61.6340,52.2560,263.6600,130.6905,72.7963,159.0983,83.8535,107.9069,79.6981,25.5346,99.3385,81.3018,223.6225,24.7102,74.4030,101.4600,119.9935,41.5524,210.8598,157.9209,28.9012,87.2196,67.1175,66.5698,73.7040,333.8432,69.8120,123.8980,233.1100,177.1954,37.1138,107.1964,100.6534,138.8598,39.4440,204.8923,105.0877,10.8000,72.8700,140.5100,81.4421,51.5748,22.3700,54.2712,72.6753,74.0857,67.9576,47.2289,27.3326,63.2458,82.3378,64.0772,32.8988,167.0641,131.2152,84.7000,50.6966,43.6436,103.8457,62.0499,61.4936,46.3217,27.5117,98.4837,31.6098,43.6903,72.3832,10.8476,32.8718,116.3217,21.9879,31.7174,113.6831,34.3719,283.1577,63.1094,41.7924,76.3897,41.0373,57.3432,55.4768,102.4916,51.2306,11.5782,32.6514,133.4839,45.9650,58.9166,70.8493,150.3244,40.4828,105.6880,73.1100,64.1825,73.7745,53.4616,40.1626,327.9758,19.6488,76.1266,16.5923,41.2180,48.4057,51.2200,56.1900,39.3054,54.9855,58.8295,23.6500,180.4703,230.3317,87.5614,96.6079,386.0000,57.2400,99.1100,91.3140,57.5796,54.9132,54.5665,256.7900,57.7068,79.2940,18.4144,37.2716,102.4197,164.0681,52.5005
2016-05-23,92.8374,47.7016,696.7500,141.4800,115.9700,60.1943,105.6901,704.2400,82.2758,13.9045,125.5320,76.0117,45.6383,30.9505,124.4169,34.1383,44.2563,25.9050,91.0467,28.4330,74.5825,93.6009,120.3039,51.2090,43.4922,40.7843,29.6976,43.8940,95.4593,,93.2375,94.8900,54.6482,37.8206,65.6375,140.3865,76.4209,114.8591,96.6200,157.2036,134.4691,89.4216,107.7259,77.0281,35.5751,58.0197,111.7107,27.4143,55.5879,81.7300,133.0594,54.2975,69.8879,66.3687,38.0700,49.4099,93.9243,147.6517,78.3274,141.5657,1237.4900,75.6037,39.5362,94.4262,66.0528,69.9324,150.3806,41.5507,224.6434,110.0386,92.7092,61.3158,52.2368,264.8500,128.2352,72.0823,158.2787,83.5017,107.3705,80.0428,25.5918,99.4818,81.0926,219.7443,24.4805,74.4708,101.0200,120.1176,41.3895,209.5498,158.3215,28.7441,87.3824,67.0369,66.6268,73.0454,333.7395,69.0413,123.4286,225.0000,177.7585,37.3116,107.2159,102.2068,136.5842,39.3479,204.3529,105.4864,11.1400,72.9100,139.8300,80.7272,50.5826,22.3600,54.2045,72.6006,74.2191,67.6893,47.2662,27.3811,62.5734,82.7407,63.3189,32.7734,167.0542,126.0878,84.4200,50.8874,43.1413,104.2325,60.8668,61.7522,45.6720,27.5297,98.5792,31.1117,43.4105,71.9452,10.8569,32.7781,116.2202,22.2208,31.7270,113.8097,33.3772,286.1984,62.9928,41.5782,75.4983,40.8945,57.1166,55.7087,102.2387,51.1428,11.5256,32.5421,133.7009,45.8135,58.1317,70.4221,150.5097,40.5419,105.2158,73.2400,63.9245,73.4626,53.6697,40.1060,329.3163,19.4714,76.4868,16.2932,41.2376,48.3075,50.9300,56.9600,39.8338,55.0711,58.6572,23.4600,170.2295,229.8662,87.8033,95.8622,392.6400,57.4200,100.0200,91.1972,57.4952,55.2366,54.8270,253.3200,57.9378,78.9054,18.6126,37.8424,102.6318,162.3509,52.2806
2016-05-24,94.2526,49.1890,704.2000,143.7100,117.7000,61.2187,106.1895,720.0900,82.3401,14.1063,127.6206,78.1480,46.1068,31.3458,126.2535,34.2987,44.6526,26.3964,91.7888,29.2137,75.2986,94.9791,120.2285,51.8430,44.2153,41.1553,30.0003,44.9568,95.7770,,93.8596,97.8900,55.9384,38.5156,66.3364,143.6023,77.0300,115.9253,99.6300,159.5884,135.8801,89.9312,109.2253,76.8390,36.1558,58.5243,114.5376,27.7490,56.8752,82.7500,133.5841,54.8794,70.7464,67.1511,38.9200,50.6957,94.8835,149.4770,81.0439,144.7392,1256.6300,76.3035,40.1246,95.2576,66.7002,70.5011,152.4508,41.4267,226.0033,111.8106,92.0570,62.5500,53.0405,272.9400,123.7097,72.6034,160.1301,84.6522,108.8725,81.2444,26.1450,100.5706,83.1948,223.0378,24.3657,75.3222,103.7000,121.2435,42.3095,212.8898,160.6078,29.6669,88.5761,68.1561,67.3779,73.6372,340.6048,69.8029,124.5781,228.3800,179.4657,38.5873,108.5771,104.8347,137.2659,40.0298,206.7802,108.9287,11.4900,74.3500,143.4800,78.3823,51.4092,22.5300,54.9666,74.3545,75.8964,68.6186,47.7137,27.7502,63.2734,83.5923,63.8966,33.3855,168.2264,124.7484,88.4200,52.1809,43.4732,104.4966,62.0203,62.7675,46.5481,27.9437,100.1738,31.3515,44.0820,73.3617,11.0802,33.3028,116.9676,22.8904,32.2079,115.4752,33.6024,285.4163,63.4881,42.5130,76.8256,41.5419,57.6359,56.0334,103.9892,52.0798,11.6660,33.0409,135.2392,46.1164,58.7597,71.7521,153.8362,41.6837,107.1521,75.3500,64.4597,73.7836,55.0502,40.6912,338.9380,19.6310,77.7892,16.1903,41.8140,49.3287,52.1850,58.4600,39.7954,56.1550,59.9021,24.0500,171.4714,232.1661,89.1678,97.2605,397.7000,58.7600,101.4900,95.1775,58.1794,56.4615,56.3008,257.5000,57.6606,81.0427,18.9618,39.3490,103.9144,162.7003,53.2651
2016-05-25,95.9085,49.6943,708.3500,144.0800,117.8900,62.1483,106.8114,725.2700,82.8818,14.3370,128.4195,77.8330,47.3251,31.5756,126.1021,34.4056,44.8957,26.8136,93.2363,29.5241,75.7729,94.9496,121.5109,52.7475,45.2566,41.1646,30.0772,44.7685,96.1138,,93.8596,100.2000,56.4176,38.7376,66.5630,146.2822,77.1632,115.2799,99.6100,160.8755,138.9768,90.1222,109.5596,78.3798,36.8222,58.6436,113.9895,27.9721,57.2064,83.5700,135.4300,54.2975,70.3218,66.6421,38.7600,51.0514,95.2729,149.9532,81.3165,146.7943,1270.1800,76.6294,40.7699,95.5565,68.0888,72.6361,155.9915,42.7994,225.8814,111.0831,92.2177,62.9743,52.7630,279.7000,126.0976,72.6805,161.0268,85.7932,110.8816,81.8255,26.4980,101.4015,83.2519,222.0244,24.7197,75.0887,105.1100,121.3485,42.3766,214.3465,160.4515,30.0792,88.3681,68.2009,67.1877,74.0953,343.3490,69.7666,124.3195,225.6000,178.0672,38.5181,108.7716,102.5975,137.2755,40.5389,206.4431,108.5288,11.6000,74.7200,143.5500,79.4118,50.7312,22.3900,55.3000,74.7557,76.7064,70.1995,48.5716,28.0707,63.8169,83.4000,64.0411,33.7616,172.0878,129.2362,89.5600,52.0479,43.5539,105.3079,61.7147,62.8729,46.2626,28.4836,100.3934,31.2500,43.9235,74.2657,11.3500,34.0806,117.3829,23.0560,31.9867,115.4362,33.4804,284.7612,64.2942,42.3572,76.9940,41.4182,57.2582,57.1559,103.7850,52.1286,11.8679,33.1834,135.5978,46.0028,58.5750,71.5288,153.0558,42.0183,107.2466,74.9400,64.3068,75.8564,55.4946,41.5218,341.8044,18.8504,78.3664,16.6764,41.5502,51.1451,51.9950,58.9100,40.7850,56.4783,60.9843,24.0350,171.5798,231.2078,89.0807,97.4936,394.4900,60.1700,99.9100,95.4890,58.2450,56.5007,56.6230,263.6300,57.6236,81.7325,18.8769,39.7514,104.4544,162.2111,54.0775
2016-05-26,96.6691,49.4750,714.9100,143.0500,119.4700,61.6835,106.3874,724.1200,82.4594,14.1255,127.9960,77.7739,47.3720,31.6491,126.9068,34.6015,45.1749,26.7950,92.9889,29.6181,75.5311,94.8807,121.9352,52.5797,44.4563,41.4521,29.9282,45.2442,96.0657,,94.6117,102.8100,57.0443,38.5639,66.9125,146.2634,77.2584,115.7756,99.3700,159.8534,139.6639,90.0858,109.0534,78.3514,37.0221,58.7170,113.8549,27.9070,57.5188,83.3500,140.2741,54.1520,71.2464,66.6798,38.0700,50.8325,95.3583,149.9929,80.1697,146.2686,1269.0200,76.8403,40.4947,95.6966,67.6290,72.6175,154.6178,42.6373,226.5473,112.5567,91.6505,62.8971,52.8970,282.0000,124.7978,73.2595,161.2100,85.0895,110.2769,81.0572,26.1546,100.5706,83.4231,226.4191,24.8442,74.7421,105.7800,120.5851,42.5012,212.3998,159.6503,29.5982,88.1420,68.1472,67.0166,73.2840,342.4154,70.6823,124.5590,219.0400,179.0116,38.6615,108.4896,104.3658,137.1411,40.3660,206.0771,107.6898,11.9500,74.7100,143.1200,79.9074,50.2389,22.5600,55.0143,74.6717,76.4968,69.5192,48.5063,27.9348,63.4761,83.1528,64.6098,33.2454,171.6445,128.8064,89.1900,51.6624,44.1550,104.3080,61.3795,62.8059,46.5874,28.1597,100.5080,31.5175,43.9421,73.1287,12.1314,33.8557,118.0380,23.1242,31.9771,115.1245,32.4201,281.9942,63.6727,42.2890,76.4690,40.7136,57.7020,57.0724,104.0379,52.5873,11.8152,32.8651,135.0222,46.2395,59.4061,71.8686,154.0801,41.9592,107.3033,75.1100,64.5266,74.6274,55.5136,41.1348,346.9258,18.4601,77.9387,16.7512,40.8272,51.3317,52.1300,58.1100,40.9772,56.6026,60.2086,24.1200,169.2439,231.9379,88.7807,97.6707,393.5400,61.0000,99.4300,94.9440,58.1700,56.8240,56.5202,264.1200,58.0949,85.5019,19.1270,40.3035,103.8565,162.0314,53.7047
2016-05-27,96.6113,49.8850,712.2400,143.3500,119.3800,62.0629,106.5381,732.6600,82.6523,14.2985,128.9778,78.4237,47.6531,31.8146,126.8121,34.7352,45.5892,26.8136,93.4653,29.6934,75.7264,95.6682,121.8504,52.6636,44.9095,41.5356,30.2117,45.4920,96.5277,,94.6674,103.3000,57.7907,38.6797,66.8180,147.3823,77.7438,115.2706,100.1400,159.8345,140.0304,90.2405,109.1871,78.9509,37.4124,58.6803,114.3645,28.0000,57.7554,83.7700,139.6838,54.4915,70.7464,67.2266,38.0900,50.8873,95.6907,150.9155,80.6679,146.5363,1273.0000,77.0224,40.7604,96.1917,67.5164,72.4124,154.9564,42.2560,226.7255,112.5754,91.6410,63.1768,52.7630,282.7900,125.8473,73.9639,161.0171,85.8027,110.4525,80.3383,26.2595,101.2964,83.7465,229.9076,24.9502,74.5236,106.4300,121.3962,42.9132,212.2165,160.6957,30.0694,89.1729,68.1830,67.1117,73.4940,344.2920,70.7005,124.7410,219.9700,179.5928,38.9037,108.6743,105.4013,137.4291,40.5965,206.5298,108.7434,12.3100,74.9700,143.8500,80.0695,50.6848,22.5800,55.5573,75.2222,76.7160,70.7360,48.6742,28.0999,63.4669,83.1436,64.6459,33.7543,171.1422,128.7565,90.3800,52.0884,44.1011,104.4966,61.5767,63.1507,46.4398,28.2497,100.5844,31.6651,44.3805,74.1259,12.2524,34.0618,118.5271,23.8161,31.9771,115.2609,32.9456,285.2892,64.4011,42.1722,76.6275,41.0564,57.9097,57.1745,105.6425,52.6263,11.8065,33.0457,135.0127,46.0691,59.3876,72.2375,153.9630,42.0085,107.8511,75.7000,64.6891,74.6549,55.6565,41.5904,350.2413,19.0544,78.2084,16.6858,41.3548,50.5953,52.5650,59.3400,41.0829,57.0619,60.6491,24.3600,169.5297,232.9327,89.3244,98.2114,396.2200,61.7900,100.0400,96.0826,58.4793,56.9808,56.6162,265.8800,58.0949,87.3187,19.4880,40.4532,104.7244,161.3426,54.2686
2016-05-31,96.1396,50.5333,722.7900,140.5400,118.8100,61.9112,106.1895,735.7200,81.7432,14.2216,128.6602,77.7149,47.5313,31.8973,125.7328,34.8777,45.8414,26.9341,92.5309,29.7122,75.3637,94.4081,118.9555,52.4584,44.8998,41.3687,30.4135,46.3047,95.4978,,93.9432,102.5700,57.9935,38.8052,66.8464,148.5201,76.5922,114.1576,99.4700,159.2951,140.8550,89.7856,108.7096,80.1118,37.7266,58.3867,114.3933,28.1022,57.3579,83.7100,139.3933,53.5508,70.7841,67.5942,37.7900,50.5650,95.5198,150.5583,81.8335,147.5495,1264.3300,76.8115,40.6371,96.2944,68.0325,71.5960,154.9078,41.7413,223.0804,112.8385,91.1778,63.4082,52.5143,289.7300,127.2531,73.4525,160.4965,85.3273,110.4329,80.1314,26.1069,101.0290,83.5563,229.7224,25.4706,74.1167,105.5200,120.8141,42.6353,211.5698,161.1843,30.0203,88.5218,67.5473,66.9406,73.8758,343.1227,70.9271,124.2141,218.9400,179.4748,38.8246,108.0812,104.1997,136.2193,40.3948,204.8442,109.0751,12.7200,75.5500,144.8300,80.1267,50.8055,22.7100,55.1381,74.9703,78.4218,70.1708,48.5063,28.0513,63.3563,83.1528,65.2327,33.5920,169.9305,128.0468,93.1500,52.2638,44.3523,103.6382,60.5711,63.2848,46.6760,28.1507,101.2432,31.6098,44.3339,73.8556,12.4477,34.0806,117.2260,23.7966,32.0251,114.1895,32.6828,284.6048,64.1389,42.0359,77.2812,41.3801,57.5604,57.1745,106.2649,52.1188,11.8416,32.9982,134.6164,45.5484,59.7755,72.1016,149.3977,41.9494,107.8133,76.7500,64.5362,74.6182,55.7136,41.5904,345.8843,19.6577,77.3621,16.9008,41.5013,50.9193,52.6650,58.2700,40.6969,57.4063,60.3905,24.4600,168.6229,231.5455,89.1108,99.8615,398.9300,62.3500,98.5000,95.9950,58.4043,57.5393,56.2734,264.4300,58.0117,87.3381,19.8491,40.0228,103.8372,160.0547,54.2973
2016-06-01,94.7918,50.3903,719.4400,141.9900,118.7800,62.3095,106.2743,734.1500,81.9452,14.3273,129.4879,77.9905,47.7937,31.9433,125.4569,34.5036,45.4181,26.7950,92.6500,29.7780,76.0611,94.9102,119.2006,52.5237,45.2566,41.4614,30.6201,46.3939,94.8241,,95.0039,101.5100,57.9013,38.8631,66.5819,148.6141,76.6303,114.0828,100.0400,159.6452,139.7281,90.4407,108.8146,80.0357,37.6028,59.0381,114.4318,27.9907,57.8027,83.4500,142.9070,53.2792,70.6992,67.7545,38.3100,50.4453,95.3013,151.8380,81.3823,147.9414,1278.0000,76.9457,40.8079,96.1076,67.8073,71.1831,155.3837,41.9987,224.8274,112.8666,91.3007,63.5528,52.4473,286.8200,127.5901,73.9157,161.0654,85.3273,112.4421,79.5307,26.2213,100.7329,83.8226,236.2024,25.2682,74.4407,106.0200,121.5012,42.9612,212.5631,160.9205,30.2461,88.6303,67.5473,67.6916,74.5439,343.8299,71.6434,125.7180,227.5000,180.0378,38.2214,108.5674,104.7272,135.8352,40.5773,206.2986,108.0898,13.0900,75.8400,145.7800,79.1258,51.7807,22.7100,55.0047,75.4274,78.9364,70.1516,48.6369,28.5078,63.0155,83.1436,65.3410,33.7616,174.7474,127.6570,93.9000,51.8705,44.4690,104.5627,60.2655,63.3806,47.0993,27.1967,101.8830,31.7389,44.5764,73.4549,12.5036,34.3617,118.0934,23.7576,32.1213,115.4362,34.1936,284.8492,65.2169,42.3182,77.6279,41.4277,57.9664,57.1930,106.3330,52.0212,11.5080,32.9744,135.8998,46.2111,59.9232,72.5385,150.0415,42.5596,108.4745,76.6200,64.7751,75.6638,55.8565,41.5999,349.6489,20.0391,78.0689,16.7886,41.5600,51.4495,52.9550,58.3000,40.6680,57.0332,60.2948,24.0700,168.4159,234.3564,90.2856,99.5445,404.3100,63.2500,99.8400,96.2091,58.2825,57.6275,56.5065,263.5400,58.3721,88.1541,19.7351,40.0789,104.1265,159.2161,54.4407
2016-06-02,94.0793,50.0375,728.2400,142.1100,118.9300,62.4234,107.8856,730.4000,81.2933,14.4045,130.9413,78.7092,47.8968,32.0536,126.0088,34.6015,45.7243,26.9619,92.1003,29.8721,76.2099,95.3729,119.6155,52.9806,45.2855,41.4800,30.5865,46.7210,95.0166,,95.4061,101.2500,59.9840,37.3186,67.0069,150.3255,78.9810,114.1576,100.1700,159.0301,140.6351,90.3133,109.3781,80.5114,37.6314,59.0014,114.6529,27.9349,57.5093,83.2400,141.9607,53.0368,71.1898,68.8198,38.5600,50.5282,95.7192,152.3241,81.5139,148.0752,1290.0000,77.4154,40.8648,96.2570,69.0739,70.7984,154.7135,42.3037,224.5913,112.5473,91.1305,64.0349,52.2560,289.7300,128.3411,74.3017,162.7142,85.5840,117.0650,79.2746,26.0210,101.7740,83.7941,240.8017,25.4609,74.4407,108.2400,121.9592,43.1912,213.1465,161.0182,30.2756,88.2053,67.3413,67.9008,75.4984,342.6983,71.5709,126.5993,227.8200,179.2568,38.2609,109.5397,105.6260,134.5486,40.4908,206.3949,107.7483,13.1100,76.2600,147.1000,79.2783,51.7529,22.9900,55.1000,75.4088,80.1086,70.3049,48.7115,28.7021,62.9326,84.0593,65.1678,33.7100,184.5585,129.5061,95.8200,51.5158,44.2806,104.3080,60.4725,63.6392,47.3749,27.2327,102.2840,32.0248,44.7816,73.3710,12.5966,34.6053,118.1118,23.8941,31.9001,115.7771,34.4188,285.5238,66.5475,42.4159,78.2321,40.4184,58.3751,57.2858,106.4205,52.4018,11.5958,33.0552,135.4280,46.1638,59.7293,73.1792,150.3732,42.7565,108.5029,76.5800,64.7751,73.9029,55.5041,41.7992,351.1681,20.0480,78.8407,16.7886,41.1985,50.7524,53.3250,58.7600,40.6487,57.5690,60.3331,24.2500,169.1847,235.4424,90.4895,99.4979,407.1300,65.1600,102.1000,96.9195,58.7979,57.9019,56.5270,262.6900,58.4275,88.3096,20.1057,40.6778,104.3387,159.1362,54.6223
